content_type,idle_time,reading_time,pause_count,seek_count,tab_switches,total_scrolls,video_watched_percentage,is_video_playing,engagement_label
non_video,58,131,0,0,2,1,0.0,False,0.0
video,338,847,2,3,1,0,59.7,True,0.5
video,45,75,1,3,2,0,24.4,True,0.0
video,401,898,1,2,2,0,46.8,False,0.5
video,98,1557,3,2,1,0,96.7,True,1.0
non_video,61,97,0,0,4,4,0.0,False,0.0
non_video,23,151,0,0,0,15,0.0,False,1.0
video,118,259,0,4,1,0,12.3,True,0.0
non_video,15,31,0,0,2,3,0.0,False,0.0
non_video,4,587,0,0,0,17,0.0,False,1.0
video,63,185,4,1,2,0,52.9,False,0.5
non_video,39,75,0,0,1,0,0.0,False,0.0
video,106,292,4,3,2,0,47.3,False,0.5
video,141,1018,3,0,1,0,88.3,False,1.0
video,29,1457,5,0,1,0,97.5,False,1.0
non_video,53,71,0,0,1,0,0.0,False,0.0
non_video,21,84,0,0,1,5,0.0,False,0.5
video,197,1704,6,2,0,0,94.4,True,1.0
video,89,338,2,2,1,0,70.2,False,0.5
video,350,786,1,4,2,0,55.6,True,0.5
non_video,17,37,0,0,4,2,0.0,False,0.0
video,115,277,0,8,4,0,17.0,False,0.0
video,175,592,3,3,0,0,65.7,False,0.5
video,153,202,2,6,1,0,31.3,False,0.0
video,104,1307,6,2,0,0,85.4,False,1.0
non_video,38,519,0,0,1,12,0.0,False,1.0
video,281,734,1,3,0,0,70.9,True,0.5
non_video,110,178,0,0,3,3,0.0,False,0.0
non_video,37,138,0,0,1,11,0.0,False,0.5
video,88,167,2,3,4,0,17.7,False,0.0
video,121,158,0,4,1,0,15.6,True,0.0
non_video,78,162,0,0,2,1,0.0,False,0.0
video,193,256,2,5,2,0,12.0,True,0.0
video,210,697,2,3,2,0,72.6,True,0.5
non_video,40,172,0,0,1,3,0.0,False,0.5
non_video,25,47,0,0,1,2,0.0,False,0.0
video,67,111,1,5,2,0,9.2,False,0.0
video,203,260,0,6,3,0,31.3,False,0.0
non_video,62,289,0,0,0,3,0.0,False,0.5
video,308,882,4,3,2,0,52.4,True,0.5
video,131,396,2,1,0,0,75.0,True,0.5
non_video,61,92,0,0,1,3,0.0,False,0.0
video,110,830,2,2,0,0,82.7,True,1.0
video,225,668,4,2,1,0,48.2,True,0.5
video,130,807,7,2,0,0,85.0,False,1.0
non_video,36,108,0,0,1,9,0.0,False,0.5
video,95,132,2,3,1,0,27.5,False,0.0
non_video,22,121,0,0,1,15,0.0,False,1.0
non_video,17,38,0,0,4,2,0.0,False,0.0
video,69,265,1,3,2,0,76.5,True,0.5
non_video,24,432,0,0,1,10,0.0,False,1.0
video,78,155,0,3,3,0,30.5,False,0.0
video,131,846,2,2,1,0,91.9,False,1.0
video,52,1214,5,0,1,0,97.9,True,1.0
non_video,34,94,0,0,0,6,0.0,False,0.5
non_video,39,167,0,0,0,8,0.0,False,0.5
non_video,46,62,0,0,1,4,0.0,False,0.0
video,226,1185,3,1,1,0,90.0,False,1.0
non_video,49,316,0,0,0,15,0.0,False,1.0
non_video,105,141,0,0,1,0,0.0,False,0.0
video,53,237,4,1,1,0,61.5,True,0.5
non_video,47,174,0,0,0,7,0.0,False,0.5
video,228,578,3,4,1,0,65.7,False,0.5
video,49,414,7,2,0,0,83.0,True,1.0
non_video,61,129,0,0,3,4,0.0,False,0.0
video,90,334,2,3,0,0,55.5,True,0.5
non_video,20,255,0,0,0,9,0.0,False,1.0
non_video,31,51,0,0,4,4,0.0,False,0.0
non_video,68,272,0,0,1,7,0.0,False,0.5
non_video,15,408,0,0,0,18,0.0,False,1.0
video,155,212,1,4,4,0,35.8,True,0.0
video,129,667,5,2,1,0,92.8,False,1.0
non_video,51,245,0,0,1,4,0.0,False,0.5
video,122,324,4,1,1,0,42.2,True,0.5
video,107,143,1,4,4,0,39.5,False,0.0
video,189,245,2,3,3,0,32.3,True,0.0
video,143,295,1,9,4,0,20.8,False,0.0
video,106,155,0,5,3,0,12.1,True,0.0
video,118,284,0,7,4,0,26.5,True,0.0
video,149,287,2,9,4,0,20.2,False,0.0
video,26,531,3,0,1,0,80.2,True,1.0
non_video,23,34,0,0,2,1,0.0,False,0.0
non_video,130,166,0,0,4,2,0.0,False,0.0
non_video,15,256,0,0,0,10,0.0,False,1.0
non_video,33,194,0,0,1,11,0.0,False,1.0
non_video,36,181,0,0,1,17,0.0,False,1.0
video,176,679,3,2,2,0,48.4,False,0.5
video,139,312,2,2,1,0,60.3,True,0.5
non_video,34,248,0,0,1,12,0.0,False,1.0
non_video,36,178,0,0,0,6,0.0,False,0.5
non_video,15,154,0,0,1,19,0.0,False,1.0
non_video,105,292,0,0,0,11,0.0,False,0.5
non_video,89,146,0,0,3,1,0.0,False,0.0
video,230,292,2,5,3,0,20.9,False,0.0
non_video,76,112,0,0,3,3,0.0,False,0.0
non_video,19,167,0,0,1,17,0.0,False,1.0
non_video,24,56,0,0,1,2,0.0,False,0.0
video,80,381,4,4,2,0,42.2,True,0.5
video,135,239,0,8,4,0,32.0,False,0.0
non_video,7,192,0,0,1,19,0.0,False,1.0
non_video,6,128,0,0,0,12,0.0,False,1.0
video,46,365,6,1,0,0,95.0,False,1.0
video,250,1254,2,2,1,0,96.5,True,1.0
video,20,323,3,1,1,0,88.2,True,1.0
video,46,75,2,9,4,0,32.8,False,0.0
video,233,1354,5,0,1,0,92.3,False,1.0
non_video,16,69,0,0,2,7,0.0,False,0.5
non_video,13,145,0,0,0,9,0.0,False,1.0
video,168,222,1,3,2,0,23.8,True,0.0
video,126,194,2,9,1,0,17.8,True,0.0
video,117,1139,6,2,1,0,80.3,False,1.0
video,156,202,0,3,2,0,7.0,True,0.0
non_video,122,166,0,0,2,0,0.0,False,0.0
video,53,435,2,2,1,0,91.8,True,1.0
non_video,15,73,0,0,0,5,0.0,False,0.5
video,77,127,1,3,2,0,18.5,False,0.0
non_video,9,214,0,0,1,18,0.0,False,1.0
video,129,580,2,3,1,0,49.3,True,0.5
non_video,68,89,0,0,2,4,0.0,False,0.0
non_video,26,39,0,0,3,1,0.0,False,0.0
video,175,1680,7,0,0,0,87.0,True,1.0
video,115,255,2,8,1,0,23.6,False,0.0
video,162,211,1,8,2,0,12.3,True,0.0
non_video,71,195,0,0,0,3,0.0,False,0.5
non_video,98,126,0,0,4,1,0.0,False,0.0
video,123,1158,2,2,0,0,94.0,False,1.0
non_video,62,246,0,0,2,6,0.0,False,0.5
non_video,33,70,0,0,2,1,0.0,False,0.0
video,50,853,4,0,1,0,99.3,True,1.0
video,59,139,2,6,1,0,34.9,False,0.0
video,41,196,4,3,2,0,68.6,False,0.5
non_video,7,344,0,0,1,9,0.0,False,1.0
non_video,60,226,0,0,2,7,0.0,False,0.5
non_video,67,289,0,0,2,5,0.0,False,0.5
non_video,8,374,0,0,0,10,0.0,False,1.0
video,83,134,0,6,3,0,14.7,True,0.0
non_video,52,170,0,0,0,6,0.0,False,0.5
video,87,139,1,4,2,0,34.0,True,0.0
non_video,41,182,0,0,1,6,0.0,False,0.5
video,68,663,6,2,0,0,84.0,True,1.0
non_video,16,161,0,0,0,13,0.0,False,1.0
video,243,566,2,4,1,0,71.6,False,0.5
video,181,1052,5,2,1,0,95.1,True,1.0
video,150,188,0,8,4,0,13.8,False,0.0
non_video,69,273,0,0,2,7,0.0,False,0.5
non_video,42,203,0,0,0,10,0.0,False,0.5
video,105,824,7,0,1,0,83.4,True,1.0
video,92,211,1,5,4,0,19.3,False,0.0
video,59,301,4,0,1,0,92.2,True,1.0
video,70,305,1,4,0,0,52.7,True,0.5
video,134,420,1,2,1,0,55.3,False,0.5
video,196,856,3,4,0,0,76.6,False,0.5
non_video,21,177,0,0,1,8,0.0,False,1.0
video,53,77,2,7,2,0,8.9,False,0.0
video,268,869,3,3,2,0,78.2,False,0.5
non_video,56,364,0,0,0,15,0.0,False,1.0
non_video,27,59,0,0,4,4,0.0,False,0.0
video,233,1459,3,2,0,0,86.9,False,1.0
video,189,686,1,3,1,0,44.2,False,0.5
video,103,141,0,5,1,0,8.0,False,0.0
non_video,62,85,0,0,4,1,0.0,False,0.0
video,119,556,2,4,1,0,70.6,True,0.5
video,66,319,4,4,1,0,62.0,True,0.5
non_video,61,165,0,0,2,10,0.0,False,0.5
video,39,63,0,9,2,0,20.7,False,0.0
video,121,374,4,3,2,0,40.4,False,0.5
non_video,27,424,0,0,1,9,0.0,False,1.0
video,181,1223,7,1,0,0,82.0,False,1.0
video,352,894,3,2,2,0,45.9,False,0.5
video,80,166,2,4,4,0,5.9,True,0.0
video,34,426,6,0,1,0,82.8,True,1.0
video,303,1708,3,1,0,0,88.4,False,1.0
non_video,52,70,0,0,3,1,0.0,False,0.0
video,86,142,1,9,3,0,20.9,False,0.0
non_video,32,370,0,0,1,15,0.0,False,1.0
non_video,65,598,0,0,0,10,0.0,False,1.0
video,159,215,1,9,1,0,6.0,True,0.0
video,39,182,3,4,0,0,47.5,False,0.5
non_video,128,179,0,0,4,4,0.0,False,0.0
non_video,43,463,0,0,1,17,0.0,False,1.0
non_video,28,68,0,0,2,6,0.0,False,0.5
non_video,64,332,0,0,1,17,0.0,False,1.0
video,234,736,2,2,0,0,43.8,True,0.5
video,192,1783,3,2,0,0,95.1,True,1.0
non_video,22,52,0,0,1,4,0.0,False,0.0
non_video,4,278,0,0,1,13,0.0,False,1.0
non_video,53,444,0,0,1,14,0.0,False,1.0
video,91,317,2,3,2,0,67.3,False,0.5
video,311,1633,7,0,1,0,83.1,True,1.0
non_video,27,113,0,0,2,5,0.0,False,0.5
non_video,47,102,0,0,3,4,0.0,False,0.0
video,169,258,2,4,2,0,34.5,True,0.0
video,57,249,4,1,1,0,75.5,True,0.5
non_video,7,218,0,0,1,9,0.0,False,1.0
video,132,1108,4,0,1,0,87.1,False,1.0
video,33,599,5,2,0,0,91.1,False,1.0
non_video,58,266,0,0,2,5,0.0,False,0.5
non_video,64,252,0,0,1,3,0.0,False,0.5
non_video,39,362,0,0,1,18,0.0,False,1.0
video,151,385,3,4,0,0,59.2,True,0.5
video,117,172,1,8,2,0,39.8,False,0.0
non_video,60,331,0,0,1,10,0.0,False,1.0
video,58,183,1,4,2,0,42.3,False,0.5
video,198,892,4,4,2,0,44.4,True,0.5
video,76,921,6,2,1,0,94.5,True,1.0
video,70,307,3,1,0,0,45.1,True,0.5
video,237,687,1,4,2,0,79.3,True,0.5
video,283,788,2,2,1,0,66.4,True,0.5
video,222,291,0,4,3,0,5.0,True,0.0
non_video,45,87,0,0,4,0,0.0,False,0.0
non_video,77,184,0,0,0,11,0.0,False,0.5
video,98,155,0,5,3,0,36.6,False,0.0
non_video,81,116,0,0,3,4,0.0,False,0.0
non_video,6,238,0,0,1,19,0.0,False,1.0
non_video,34,207,0,0,0,8,0.0,False,1.0
non_video,86,150,0,0,1,0,0.0,False,0.0
non_video,19,450,0,0,1,13,0.0,False,1.0
non_video,11,306,0,0,0,16,0.0,False,1.0
video,242,783,3,2,1,0,58.3,True,0.5
non_video,68,358,0,0,1,15,0.0,False,1.0
non_video,95,137,0,0,2,1,0.0,False,0.0
non_video,17,37,0,0,3,1,0.0,False,0.0
video,39,1253,7,2,0,0,97.9,False,1.0
non_video,58,131,0,0,0,10,0.0,False,0.5
video,146,225,0,7,4,0,31.1,True,0.0
non_video,74,121,0,0,1,4,0.0,False,0.0
non_video,43,124,0,0,2,7,0.0,False,0.5
video,62,109,1,8,4,0,38.2,False,0.0
non_video,12,538,0,0,0,16,0.0,False,1.0
non_video,24,36,0,0,1,4,0.0,False,0.0
video,117,312,3,2,1,0,62.2,True,0.5
non_video,5,190,0,0,0,10,0.0,False,1.0
video,37,557,7,2,1,0,98.5,True,1.0
video,86,117,1,4,2,0,12.2,True,0.0
non_video,73,239,0,0,1,5,0.0,False,0.5
video,122,194,2,6,3,0,35.0,True,0.0
video,219,641,1,2,2,0,52.5,False,0.5
video,84,1246,5,1,0,0,97.5,False,1.0
video,67,277,4,3,0,0,74.9,False,0.5
video,254,1598,2,1,1,0,86.9,False,1.0
video,142,787,4,2,1,0,96.0,False,1.0
video,167,465,3,2,2,0,63.3,False,0.5
non_video,62,270,0,0,0,5,0.0,False,0.5
video,174,600,2,1,1,0,79.9,True,0.5
video,54,104,0,9,2,0,10.0,False,0.0
non_video,75,97,0,0,2,0,0.0,False,0.0
video,252,701,4,4,2,0,49.5,False,0.5
non_video,105,237,0,0,1,4,0.0,False,0.5
video,55,115,1,6,4,0,34.7,False,0.0
video,74,98,0,6,1,0,23.2,False,0.0
video,72,101,1,9,4,0,25.4,True,0.0
non_video,77,232,0,0,2,7,0.0,False,0.5
video,32,459,3,0,1,0,83.4,False,1.0
non_video,29,112,0,0,0,6,0.0,False,0.5
video,46,1641,5,2,0,0,94.6,True,1.0
non_video,59,233,0,0,0,6,0.0,False,0.5
non_video,24,33,0,0,3,1,0.0,False,0.0
video,115,237,0,9,2,0,32.3,False,0.0
video,73,202,2,2,1,0,79.6,True,0.5
non_video,67,459,0,0,1,11,0.0,False,1.0
video,130,179,2,9,4,0,16.1,True,0.0
non_video,44,117,0,0,0,10,0.0,False,0.5
video,53,69,0,8,4,0,9.0,False,0.0
video,96,185,2,9,3,0,28.2,True,0.0
non_video,57,107,0,0,3,3,0.0,False,0.0
non_video,72,91,0,0,3,1,0.0,False,0.0
non_video,46,405,0,0,1,13,0.0,False,1.0
video,1,369,6,2,1,0,91.1,False,1.0
non_video,24,322,0,0,1,13,0.0,False,1.0
non_video,57,82,0,0,2,4,0.0,False,0.0
video,196,884,2,2,2,0,64.6,True,0.5
non_video,15,37,0,0,4,2,0.0,False,0.0
video,46,227,4,3,0,0,42.4,True,0.5
video,174,293,1,7,2,0,34.5,True,0.0
video,153,227,2,7,3,0,15.1,False,0.0
video,107,949,4,2,0,0,99.9,False,1.0
video,49,89,0,3,2,0,38.8,False,0.0
non_video,9,418,0,0,0,12,0.0,False,1.0
non_video,38,233,0,0,1,12,0.0,False,1.0
non_video,49,345,0,0,0,13,0.0,False,1.0
video,14,1125,3,2,1,0,98.6,True,1.0
video,197,261,0,9,2,0,38.9,True,0.0
non_video,15,418,0,0,1,17,0.0,False,1.0
video,77,337,1,1,0,0,43.6,False,0.5
video,236,880,1,2,1,0,60.3,True,0.5
non_video,87,582,0,0,1,19,0.0,False,1.0
non_video,68,241,0,0,2,10,0.0,False,0.5
video,238,298,0,7,4,0,27.0,False,0.0
video,81,613,5,1,0,0,95.7,True,1.0
non_video,76,279,0,0,0,11,0.0,False,0.5
video,131,272,2,5,4,0,29.1,True,0.0
video,108,215,1,8,2,0,28.5,False,0.0
video,185,1035,2,2,0,0,82.4,False,1.0
video,69,250,3,4,0,0,58.0,True,0.5
video,34,596,2,0,0,0,89.2,False,1.0
non_video,55,246,0,0,2,6,0.0,False,0.5
non_video,64,296,0,0,0,7,0.0,False,0.5
video,72,121,1,5,2,0,21.9,False,0.0
video,74,98,1,5,1,0,27.6,False,0.0
video,54,79,2,3,2,0,37.3,False,0.0
video,71,281,3,1,2,0,75.8,False,0.5
video,241,721,3,3,1,0,43.1,True,0.5
non_video,27,122,0,0,1,9,0.0,False,0.5
non_video,63,129,0,0,2,1,0.0,False,0.0
video,51,583,2,2,0,0,81.4,False,1.0
non_video,42,511,0,0,0,12,0.0,False,1.0
non_video,50,289,0,0,0,10,0.0,False,1.0
non_video,20,323,0,0,0,13,0.0,False,1.0
video,118,947,4,2,1,0,97.4,False,1.0
non_video,58,217,0,0,0,11,0.0,False,0.5
video,74,1334,6,0,0,0,87.7,False,1.0
video,101,137,0,4,1,0,24.6,False,0.0
video,107,472,4,2,2,0,50.0,True,0.5
video,276,654,4,4,1,0,58.8,False,0.5
non_video,39,115,0,0,1,9,0.0,False,0.5
video,71,104,2,4,3,0,26.8,True,0.0
video,138,339,1,1,0,0,63.0,False,0.5
non_video,27,272,0,0,1,17,0.0,False,1.0
video,163,427,1,3,0,0,54.2,True,0.5
video,90,117,1,7,2,0,21.8,False,0.0
non_video,118,167,0,0,4,4,0.0,False,0.0
video,118,170,0,9,4,0,6.3,True,0.0
video,190,265,1,7,4,0,15.8,True,0.0
video,41,323,2,1,1,0,90.6,True,1.0
non_video,70,186,0,0,0,4,0.0,False,0.5
non_video,13,31,0,0,3,4,0.0,False,0.0
non_video,32,78,0,0,2,9,0.0,False,0.5
non_video,105,280,0,0,1,7,0.0,False,0.5
video,136,222,0,6,1,0,17.4,False,0.0
non_video,20,48,0,0,1,2,0.0,False,0.0
video,10,626,4,1,0,0,83.8,False,1.0
non_video,123,172,0,0,4,1,0.0,False,0.0
non_video,86,159,0,0,4,0,0.0,False,0.0
non_video,64,119,0,0,2,0,0.0,False,0.0
non_video,33,203,0,0,1,12,0.0,False,1.0
video,143,434,2,1,2,0,72.6,False,0.5
non_video,39,72,0,0,1,2,0.0,False,0.0
video,42,69,1,9,1,0,35.1,True,0.0
video,349,816,3,1,2,0,51.3,False,0.5
non_video,37,64,0,0,3,1,0.0,False,0.0
non_video,31,182,0,0,0,16,0.0,False,1.0
video,188,1637,7,0,1,0,92.9,True,1.0
non_video,57,75,0,0,3,3,0.0,False,0.0
video,2,330,5,2,0,0,82.4,True,1.0
non_video,54,276,0,0,1,8,0.0,False,1.0
non_video,7,125,0,0,1,9,0.0,False,1.0
video,183,959,5,1,0,0,96.3,True,1.0
video,93,168,0,9,4,0,14.2,False,0.0
non_video,13,408,0,0,0,15,0.0,False,1.0
non_video,67,152,0,0,1,11,0.0,False,0.5
video,84,371,4,1,1,0,70.2,False,0.5
video,8,319,5,2,0,0,93.5,False,1.0
non_video,29,75,0,0,2,5,0.0,False,0.5
non_video,85,281,0,0,0,8,0.0,False,0.5
video,98,513,3,2,1,0,82.0,True,1.0
video,27,484,2,2,0,0,96.0,False,1.0
video,123,405,1,1,2,0,71.2,False,0.5
non_video,64,247,0,0,1,5,0.0,False,0.5
non_video,10,131,0,0,0,14,0.0,False,1.0
video,32,1667,6,2,0,0,92.6,True,1.0
video,134,1045,4,2,0,0,97.5,False,1.0
video,238,794,4,3,2,0,45.5,True,0.5
non_video,110,566,0,0,0,16,0.0,False,1.0
video,138,564,2,3,0,0,45.6,True,0.5
non_video,72,122,0,0,3,0,0.0,False,0.0
non_video,90,288,0,0,2,6,0.0,False,0.5
video,108,212,2,7,4,0,39.0,True,0.0
non_video,113,574,0,0,0,18,0.0,False,1.0
video,144,1479,3,2,1,0,85.6,True,1.0
non_video,20,513,0,0,1,9,0.0,False,1.0
video,75,701,6,2,1,0,98.1,True,1.0
video,101,175,0,5,2,0,8.7,True,0.0
video,118,1610,6,2,1,0,95.4,True,1.0
video,179,861,4,3,1,0,68.3,True,0.5
video,65,582,3,0,0,0,96.7,False,1.0
non_video,112,153,0,0,3,0,0.0,False,0.0
video,135,550,3,3,1,0,51.0,True,0.5
video,271,681,3,1,1,0,56.5,False,0.5
video,28,616,4,1,1,0,85.7,True,1.0
non_video,94,229,0,0,2,3,0.0,False,0.5
video,13,356,5,0,1,0,90.6,False,1.0
non_video,64,159,0,0,1,3,0.0,False,0.5
video,193,1436,2,0,0,0,95.7,False,1.0
non_video,36,253,0,0,1,16,0.0,False,1.0
non_video,97,175,0,0,4,3,0.0,False,0.0
video,175,249,2,4,1,0,15.2,True,0.0
video,40,63,2,3,3,0,29.9,True,0.0
non_video,39,115,0,0,2,5,0.0,False,0.5
non_video,18,206,0,0,1,19,0.0,False,1.0
non_video,69,228,0,0,2,4,0.0,False,0.5
video,40,69,2,9,2,0,15.3,True,0.0
video,77,158,0,5,2,0,7.1,True,0.0
video,211,506,3,3,0,0,76.7,False,0.5
video,316,749,4,1,2,0,53.7,True,0.5
video,87,845,3,0,0,0,85.0,True,1.0
video,127,186,1,9,1,0,11.1,False,0.0
non_video,48,157,0,0,2,3,0.0,False,0.5
non_video,23,48,0,0,3,2,0.0,False,0.0
non_video,8,266,0,0,1,8,0.0,False,1.0
non_video,52,307,0,0,0,12,0.0,False,1.0
video,87,112,0,5,4,0,6.2,True,0.0
non_video,67,104,0,0,3,4,0.0,False,0.0
non_video,86,457,0,0,0,15,0.0,False,1.0
video,238,658,2,3,1,0,77.5,False,0.5
non_video,60,139,0,0,4,2,0.0,False,0.0
non_video,61,531,0,0,0,19,0.0,False,1.0
video,176,264,0,6,2,0,29.9,True,0.0
video,168,938,6,1,0,0,83.8,True,1.0
non_video,23,143,0,0,0,19,0.0,False,1.0
non_video,70,171,0,0,2,10,0.0,False,0.5
video,91,139,2,5,4,0,29.9,True,0.0
video,86,368,1,4,1,0,70.1,False,0.5
video,197,1228,7,0,0,0,88.8,True,1.0
video,115,204,0,8,2,0,10.7,True,0.0
video,33,60,2,3,4,0,29.3,False,0.0
video,110,209,0,5,2,0,38.0,False,0.0
video,195,663,3,1,1,0,52.4,True,0.5
video,36,1292,2,2,1,0,90.5,False,1.0
video,156,221,1,3,1,0,26.1,False,0.0
video,170,217,2,3,3,0,23.7,True,0.0
video,41,767,4,2,0,0,99.4,True,1.0
video,20,371,4,0,1,0,94.2,True,1.0
video,349,1772,5,2,1,0,93.2,True,1.0
video,57,383,4,1,1,0,91.1,False,1.0
non_video,39,187,0,0,1,7,0.0,False,0.5
non_video,98,248,0,0,2,10,0.0,False,0.5
video,31,471,2,0,1,0,86.0,False,1.0
non_video,46,518,0,0,0,10,0.0,False,1.0
non_video,46,404,0,0,0,17,0.0,False,1.0
video,244,667,2,3,1,0,72.1,False,0.5
non_video,78,436,0,0,1,19,0.0,False,1.0
non_video,92,260,0,0,2,6,0.0,False,0.5
non_video,16,65,0,0,1,4,0.0,False,0.5
video,143,194,0,8,4,0,23.8,False,0.0
video,166,221,1,3,4,0,26.9,False,0.0
video,109,222,0,9,4,0,6.8,False,0.0
video,202,1391,3,0,0,0,89.9,True,1.0
video,114,387,4,2,1,0,72.3,True,0.5
video,225,611,2,2,1,0,56.0,True,0.5
non_video,75,386,0,0,1,19,0.0,False,1.0
non_video,72,268,0,0,1,7,0.0,False,0.5
non_video,20,136,0,0,0,14,0.0,False,1.0
video,64,151,0,6,3,0,37.6,False,0.0
video,80,164,2,5,3,0,18.7,False,0.0
video,76,115,2,3,1,0,12.3,True,0.0
non_video,30,82,0,0,0,8,0.0,False,0.5
non_video,53,115,0,0,4,4,0.0,False,0.0
video,96,153,2,4,4,0,14.0,False,0.0
video,29,1123,5,1,1,0,88.6,False,1.0
non_video,10,350,0,0,1,14,0.0,False,1.0
video,66,335,2,0,0,0,85.0,True,1.0
non_video,88,280,0,0,2,8,0.0,False,0.5
video,225,781,2,3,0,0,68.7,True,0.5
non_video,64,225,0,0,1,6,0.0,False,0.5
non_video,44,119,0,0,2,8,0.0,False,0.5
video,85,890,5,0,1,0,97.2,False,1.0
video,242,803,4,2,0,0,65.7,False,0.5
non_video,57,99,0,0,4,2,0.0,False,0.0
non_video,77,174,0,0,3,1,0.0,False,0.0
video,215,271,2,3,3,0,35.9,True,0.0
non_video,20,127,0,0,1,10,0.0,False,1.0
video,184,868,3,3,2,0,68.9,True,0.5
video,104,576,6,0,1,0,82.4,False,1.0
video,16,601,6,1,1,0,95.5,True,1.0
non_video,95,150,0,0,4,2,0.0,False,0.0
non_video,28,43,0,0,1,4,0.0,False,0.0
video,40,395,6,1,0,0,85.3,False,1.0
video,64,114,1,6,4,0,31.3,False,0.0
video,250,857,3,4,1,0,59.7,True,0.5
non_video,71,108,0,0,3,4,0.0,False,0.0
video,54,68,1,7,2,0,36.0,True,0.0
non_video,56,83,0,0,1,1,0.0,False,0.0
video,79,174,2,9,3,0,38.5,True,0.0
video,45,1679,6,2,0,0,91.8,True,1.0
video,225,624,2,2,2,0,71.7,False,0.5
video,249,677,3,1,2,0,47.2,False,0.5
non_video,26,429,0,0,0,8,0.0,False,1.0
video,90,204,0,8,1,0,31.3,False,0.0
video,165,221,0,9,2,0,18.0,True,0.0
video,141,946,4,1,0,0,94.3,False,1.0
non_video,34,78,0,0,3,2,0.0,False,0.0
non_video,79,210,0,0,2,4,0.0,False,0.5
video,61,212,1,4,0,0,45.1,False,0.5
non_video,102,150,0,0,2,2,0.0,False,0.0
video,78,123,1,9,1,0,23.0,False,0.0
non_video,32,175,0,0,1,12,0.0,False,1.0
video,235,1600,2,1,0,0,83.2,False,1.0
non_video,112,279,0,0,0,3,0.0,False,0.5
video,91,247,4,2,0,0,75.9,True,0.5
non_video,41,99,0,0,1,2,0.0,False,0.0
non_video,45,146,0,0,0,6,0.0,False,0.5
video,115,239,1,9,2,0,22.5,True,0.0
video,122,202,0,9,2,0,13.3,True,0.0
video,75,104,1,8,2,0,12.3,False,0.0
non_video,65,517,0,0,0,15,0.0,False,1.0
video,95,1247,3,1,0,0,96.9,True,1.0
video,99,1082,6,0,0,0,86.7,False,1.0
non_video,87,176,0,0,1,2,0.0,False,0.0
non_video,74,105,0,0,3,0,0.0,False,0.0
non_video,26,96,0,0,1,5,0.0,False,0.5
video,67,741,4,2,0,0,80.5,True,1.0
video,61,1553,5,1,0,0,93.9,False,1.0
non_video,106,159,0,0,4,1,0.0,False,0.0
video,99,276,4,1,2,0,76.3,True,0.5
video,280,1648,2,2,0,0,97.9,False,1.0
non_video,44,64,0,0,1,2,0.0,False,0.0
non_video,57,407,0,0,1,14,0.0,False,1.0
non_video,58,327,0,0,1,10,0.0,False,1.0
non_video,44,60,0,0,1,1,0.0,False,0.0
video,154,193,0,4,4,0,21.4,True,0.0
non_video,14,67,0,0,1,9,0.0,False,0.5
video,109,207,0,7,4,0,18.9,True,0.0
video,31,1449,6,1,1,0,90.6,False,1.0
video,112,379,4,2,0,0,71.5,True,0.5
video,141,1319,3,1,0,0,89.2,False,1.0
non_video,56,111,0,0,1,4,0.0,False,0.0
video,117,249,1,4,4,0,22.1,True,0.0
video,92,140,0,7,1,0,19.6,False,0.0
video,52,68,0,4,3,0,6.7,False,0.0
video,202,830,4,3,0,0,76.2,False,0.5
non_video,42,186,0,0,2,5,0.0,False,0.5
non_video,120,291,0,0,0,10,0.0,False,0.5
video,255,656,3,3,1,0,67.6,False,0.5
video,66,673,5,2,0,0,84.3,False,1.0
video,58,119,0,5,3,0,25.3,True,0.0
non_video,15,72,0,0,2,9,0.0,False,0.5
non_video,90,113,0,0,3,4,0.0,False,0.0
video,53,223,4,1,0,0,76.2,False,0.5
video,54,98,2,6,3,0,24.2,True,0.0
video,24,541,4,0,1,0,99.5,False,1.0
non_video,108,138,0,0,2,3,0.0,False,0.0
non_video,26,84,0,0,1,11,0.0,False,0.5
video,185,275,1,7,1,0,39.8,True,0.0
non_video,39,107,0,0,1,10,0.0,False,0.5
non_video,57,401,0,0,0,16,0.0,False,1.0
video,34,753,7,2,1,0,82.5,True,1.0
video,56,467,6,0,1,0,92.7,False,1.0
video,140,796,6,1,0,0,82.9,True,1.0
non_video,55,70,0,0,3,3,0.0,False,0.0
non_video,48,67,0,0,3,1,0.0,False,0.0
video,205,1686,2,0,1,0,95.7,False,1.0
non_video,109,566,0,0,0,11,0.0,False,1.0
video,58,143,1,8,1,0,6.8,True,0.0
video,127,180,0,3,3,0,16.0,True,0.0
non_video,30,211,0,0,0,16,0.0,False,1.0
non_video,48,469,0,0,1,12,0.0,False,1.0
video,215,272,2,4,2,0,29.5,False,0.0
non_video,55,70,0,0,3,0,0.0,False,0.0
video,166,1241,3,2,1,0,99.5,False,1.0
video,54,117,0,8,1,0,25.5,False,0.0
non_video,22,102,0,0,2,11,0.0,False,0.5
video,78,331,4,1,1,0,69.9,False,0.5
non_video,97,268,0,0,2,5,0.0,False,0.5
non_video,45,134,0,0,2,3,0.0,False,0.5
video,135,332,4,1,1,0,56.2,True,0.5
non_video,31,111,0,0,2,8,0.0,False,0.5
video,144,477,4,2,0,0,40.6,True,0.5
non_video,53,572,0,0,0,14,0.0,False,1.0
